product_id,product_name,product_category,manufacturing_city,size,weight_kg,retail_price,cost_price,sku_code,supplier,is_active,stock_quantity
862427,Dumbbell Set Mini,Sports,,S,3.09,249.99,87.82,SKU-15872,Global Supply Co.,Yes,1215
108602,Data Science Handbook Plus,Books,Chicago,L,3.7,49.99,17.64,SKU-99398,ValueChain Partners,0,2
344119,Olive Oil Extra Virgin Elite,Grocery,Shanghai,XXL,2.05,19.99,12.49,SKU-36760,QualityGoods Corp,1,1181
194578,Running Shoes Pro,Sports,Bangalore,L,3.5,89.99,31.87,SKU-67126,ValueChain Partners,1,1209
258003,Running Shoes Basic,Sports,Detroit,L,2.11,199.99,79.16,SKU-91311,Global Supply Co.,1,1164
115440,Wireless Headphones Pro,Electronics,Mexico City,XL,6.52,24.99,9.77,SKU-12810,Global Supply Co.,1,1991
617555,Puffer Jacket Ultra,Apparel,Shanghai,L,4.0,249.99,69.81,SKU-61220,ValueChain Partners,1,1943
327738,Dumbbell Set Standard,Sports,Seoul,L,1.14,299.99,135.27,SKU-24090,TechParts Asia,1,1860
458521,Business Strategy Guide Ultra,Books,Tokyo,XL,1.0,149.99,51.55,SKU-51978,EcoSource LLC,1,1926
540656,"Tablet 10"" Basic",Electronics,Seoul,One Size,2.17,14.99,7.51,SKU-55995,ValueChain Partners,1,50
426711,Fitness Tracker Mini,Sports,Chicago,XL,2.8,199.99,86.23,SKU-14301,FastShip Ltd,Yes,821
923892,Science Kit Standard,Toys & Games,Shenzhen,L,2.83,49.99,19.71,SKU-96916,Global Supply Co.,FALSE,1714
938297,Crystal Headband Basic,Jewelry,Detroit,M,3.79,124.99,27.15,SKU-34219,QualityGoods Corp,1,666
622605,Smart Watch Basic,Electronics,Istanbul,6,5.68,19.99,9.88,SKU-61494,PrimeMaterials GmbH,1,779
489438,Blush Palette Lite,Beauty,Seoul,S,1.27,24.99,5.51,SKU-18476,FastShip Ltd,1,424
586208,GREEN TEA PACK PRO,Grocery,Ho Chi Minh City,N/A,0.46,24.99,16.5,SKU-41137,EcoSource LLC,1,1398
830789,Eyebrow Pencil Mini,Beauty,Warsaw,M,4.16,24.99,6.2,SKU-43733,Global Supply Co.,1,1648
929868,Foam Roller Pro,Sports,Chennai,XXL,4.38,14.99,5.73,SKU-13868,Global Supply Co.,1,119
133278,Building Blocks Ultra,Toys & Games,Mexico City,L,1.51,124.99,39.2,SKU-91766,QualityGoods Corp,0,600
446290,Gym Gloves Pro,Sports,Guangzhou,XXL,0.61,49.99,17.0,SKU-71769,ValueChain Partners,1,617
184120,Foam Roller Ultra,Sports,Tokyo,L,1.24,59.99,25.02,SKU-39679,ValueChain Partners,1,1393
984522,OXFORD SHIRT ELITE,Apparel,Shanghai,S,4.73,9.99,3.2,SKU-22267,EcoSource LLC,1,416
887029,SSD 1TB Max,Electronics,Warsaw,One Size,5.94,9.99,4.34,SKU-27703,EcoSource LLC,1,1230
253184,Beanie Hat Basic,Apparel,chennai,XL,2.15,59.99,16.18,SKU-30280,TechParts Asia,1,542
158760,Science Kit Elite,Toys & Games,Shanghai,N/A,0.16,89.99,28.14,SKU-98082,QualityGoods Corp,1,1802
379449,Eyebrow Pencil Pro,Beauty,Bangalore,S,0.35,249.99,56.28,SKU-17264,PrimeMaterials GmbH,1,163
913331,Oxford Shirt Standard,Apparel,Detroit,XL,3.38,24.99,6.5,SKU-66617,MegaManufacture Inc,1,1656
511484,Dash Cam Lite,Automotive,Guangzhou,L,5.35,199.99,95.78,SKU-60315,EcoSource LLC,1,133
174852,Foam Roller Ultra,Sports,Detroit,One Size,2.92,39.99,16.55,SKU-67547,Global Supply Co.,TRUE,634
669578,Matte Lipstick Premium,Beauty,Shenzhen,M,0.64,14.99,3.69,SKU-67072,ValueChain Partners,1,1324
592984,Yoga Pants Pro,Apparel,Istanbul,L,1.83,74.99,19.97,SKU-63208,ValueChain Partners,1,955
290425,Vitamin C Serum Basic,Beauty,Bangalore,M,4.08,299.99,82.11,SKU-52332,ValueChain Partners,0,1113
301528,Air Purifier Pro,Home & Garden,Shanghai,XS,0.96,89.99,29.48,SKU-47550,PrimeMaterials GmbH,0,71
982417,Hydrating Moisturizer Lite,Beauty,Ho Chi Minh City,M,4.43,499.99,128.85,SKU-95981,Global Supply Co.,1,358
362227,Puffer Jacket Basic,Apparel,Seoul,S,0.7,74.99,20.78,SKU-10557,PrimeMaterials GmbH,1,548
956949,Titanium Watch Band Lite,Jewelry,Ho Chi Minh City,L,0.93,24.99,5.14,SKU-52509,QualityGoods Corp,1,100
500112,Action Figure Max,Toys & Games,Guangzhou,S,2.44,124.99,38.89,SKU-40711,MegaManufacture Inc,1,1647
968485,"Tablet 10"" Mini",Electronics,Shenzhen,XXL,5.18,9.99,4.71,SKU-93220,PrimeMaterials GmbH,0,29
113228,Gym Gloves Basic,Sports,Tokyo,N/A,1.71,39.99,16.35,SKU-33430,Global Supply Co.,Yes,1573
227885,Coconut Water Elite,Grocery,Berlin,M,0.6,59.99,36.2,SKU-46400,ValueChain Partners,Yes,1935
905459,Jump Rope Standard,Sports,Mexico City,S,2.98,9.99,3.66,SKU-30548,,1,718
849398,Cotton Bath Towel Premium,Home & Garden,Seoul,XXL,0.83,399.99,141.22,SKU-92209,PrimeMaterials GmbH,1,1189
361055,Business Strategy Guide Max,Books,Shenzhen,L,1.32,399.99,179.06,SKU-95449,QualityGoods Corp,1,1972
503489,USB-C Hub Plus,Electronics,Chennai,XS,7.78,249.99,99.85,SKU-24931,FastShip Ltd,0,1415
908688,Running Shorts Premium,Apparel,Guangzhou,XS,1.01,249.99,79.58,SKU-63985,PrimeMaterials GmbH,1,994
564478,4K Smart TV Ultra,Electronics,Guangzhou,L,2.39,29.99,11.93,SKU-84081,ValueChain Partners,1,520
359168,Car Phone Mount Elite,Automotive,Istanbul,L,7.61,149.99,71.35,SKU-46377,PrimeMaterials GmbH,TRUE,1300
873449,,Beauty,Los Angeles,XS,0.69,9.99,2.64,SKU-39000,PrimeMaterials GmbH,1,1192
135138,LED Desk Lamp Pro,Home & Garden,Warsaw,M,2.06,34.99,12.47,SKU-53901,QualityGoods Corp,1,836
308855,Memory Foam Pillow Basic,Home & Garden,Berlin,L,1.2,34.99,12.9,SKU-39316,ValueChain Partners,1,1298
583220,Cycling Helmet Premium,Sports,Berlin,XS,1.19,99.99,45.56,SKU-31845,EcoSource LLC,1,248
871041,Rice Cakes Plus,Grocery,Detroit,N/A,0.91,399.99,273.81,SKU-75611,,1,511
908447,Yoga Pants Mini,Apparel,Seoul,L,3.28,59.99,20.24,SKU-66929,TechParts Asia,1,111
198524,Jump Starter Elite,Automotive,Istanbul,XL,6.24,249.99,124.8,SKU-19604,QualityGoods Corp,1,1615
646453,Birthstone Brooch Lite,Jewelry,Ho Chi Minh City,L,3.42,199.99,38.09,SKU-71126,MegaManufacture Inc,1,1041
798359,"Tablet 10"" Ultra",Electronics,Detroit,M,6.71,14.99,6.3,SKU-82109,PrimeMaterials GmbH,Yes,1483
318572,Oxford Shirt Elite,Apparel,Bangalore,12,0.81,29.99,9.2,SKU-97232,EcoSource LLC,1,1103
595793,Matte Lipstick Ultra,Beauty,,L,1.67,124.99,30.81,SKU-11576,ValueChain Partners,1,1916
508024,Jump Rope Premium,Sports,Seoul,One Size,1.79,499.99,229.67,SKU-57932,Global Supply Co.,1,900
814544,Granola Mix Mini,Grocery,Warsaw,One Size,0.87,9.99,6.06,SKU-82616,MegaManufacture Inc,1,706
427270,Hydrating Moisturizer Basic,Beauty,Chicago,S,0.8,249.99,59.29,SKU-18884,EcoSource LLC,1,198
438756,Poetry Collection Ultra,Books,Istanbul,S,2.48,39.99,16.65,SKU-41425,MegaManufacture Inc,1,1139
266316,Remote Control Car Elite,Toys & Games,Tokyo,M,4.19,124.99,37.76,SKU-78064,QualityGoods Corp,Yes,543
759726,Card Game Max,Toys & Games,Chennai,M,4.78,249.99,77.28,SKU-14197,FastShip Ltd,0,222
863611,Leather Belt Mini,Apparel,Mexico City,XS,0.73,99.99,31.47,SKU-53637,MegaManufacture Inc,1,1485
144235,Action Figure Elite,Toys & Games,Istanbul,L,4.13,39.99,12.41,SKU-69386,EcoSource LLC,No,87
880900,Rice Cakes Plus,Grocery,Berlin,L,1.76,149.99,96.89,SKU-39406,QualityGoods Corp,Yes,1455
676276,Cuff Links Set Mini,Jewelry,Shenzhen,L,2.01,399.99,69.48,SKU-34483,TechParts Asia,0,1696
646230,Blush Palette Ultra,Beauty,Shanghai,L,0.64,499.99,128.52,SKU-25170,EcoSource LLC,0,964
228074,Cast Iron Skillet Basic,Home & Garden,Tokyo,One Size,4.95,124.99,46.09,SKU-39304,Global Supply Co.,1,327
365617,Matte Lipstick Elite,Beauty,Shenzhen,L,3.31,14.99,4.06,SKU-59566,QualityGoods Corp,0,1921
604605,Puffer Jacket Premium,Apparel,Bangalore,S,4.91,499.99,167.35,SKU-68141,QualityGoods Corp,1,821
769536,Eyebrow Pencil Lite,Beauty,Chicago,N/A,2.47,24.99,5.9,SKU-83127,QualityGoods Corp,0,102
413328,Steering Wheel Cover Premium,Automotive,Detroit,L,4.45,149.99,79.93,SKU-95657,FastShip Ltd,0,997
308376,Running Shoes Ultra,Sports,warsaw,M,1.31,14.99,5.24,SKU-83412,FastShip Ltd,1,297
477934,Resistance Bands Mini,Sports,Istanbul,S,4.92,399.99,175.83,SKU-60442,PrimeMaterials GmbH,1,674
154617,Building Blocks Max,Toys & Games,Bangalore,M,1.34,499.99,195.48,SKU-48877,Global Supply Co.,1,1637
799080,Stainless Steel Pan Standard,Home & Garden,Warsaw,M,0.22,499.99,188.05,SKU-56779,EcoSource LLC,1,886
328367,Floral Sundress Ultra,Apparel,Guangzhou,L,2.61,24.99,7.01,SKU-53548,QualityGoods Corp,1,188
218414,Coconut Water Max,Grocery,Chennai,,0.88,499.99,260.61,SKU-58796,FastShip Ltd,1,370
347428,Oxford Shirt Premium,Apparel,Bangalore,M,1.38,19.99,5.86,SKU-27482,PrimeMaterials GmbH,1,827
763653,MOTOR OIL 5W-30 LITE,Automotive,Ho Chi Minh City,One Size,11.28,49.99,23.28,SKU-63577,PrimeMaterials GmbH,1,249
555251,Cast Iron Skillet Mini,Home & Garden,Seoul,S,1.88,24.99,8.83,SKU-24445,MegaManufacture Inc,1,225
440277,Remote Control Car Max,Toys & Games,Tokyo,L,2.07,19.99,6.77,SKU-51327,Global Supply Co.,1,123
115799,Wireless Headphones Mini,Electronics,Bangalore,L,6.0,29.99,12.02,SKU-25616,Global Supply Co.,TRUE,304
275490,Beanie Hat Standard,Apparel,Mexico City,XS,2.99,89.99,29.72,SKU-13954,FastShip Ltd,1,790
932978,Air Purifier Elite,Home & Garden,Guangzhou,M,0.7,499.99,194.14,SKU-67732,Global Supply Co.,1,1859
389511,Action Figure Basic,Toys & Games,Ho Chi Minh City,M,1.15,499.99,191.44,SKU-11459,ValueChain Partners,Yes,802
713099,Webcam HD Basic,Electronics,Chicago,L,5.09,299.99,123.27,SKU-55584,MegaManufacture Inc,1,397
225461,Nail Polish Set Elite,Beauty,Bangalore,M,1.63,14.99,3.67,SKU-97240,QualityGoods Corp,No,1301
515035,Air Purifier Standard,Home & Garden,Mexico City,XXL,0.9,59.99,18.93,SKU-57893,PrimeMaterials GmbH,FALSE,1181
927477,Rice Cakes Ultra,Grocery,SHENZHEN,N/A,0.87,19.99,12.59,SKU-75237,EcoSource LLC,Yes,2
354897,Organic Coffee Beans Lite,Grocery,Tokyo,L,1.52,74.99,49.11,SKU-11100,FastShip Ltd,1,330
109363,Mechanical Keyboard Max,Electronics,Berlin,L,6.94,59.99,27.66,SKU-57732,FastShip Ltd,No,9
144033,USB-C Hub Ultra,Electronics,Chicago,XL,5.03,24.99,11.4,SKU-30504,FastShip Ltd,1,578
709303,Building Blocks Elite,Toys & Games,Chennai,XL,3.73,39.99,14.9,SKU-91644,MegaManufacture Inc,1,680
921533,Air Purifier Elite,Home & Garden,Bangalore,XXL,3.72,99.99,30.94,SKU-58952,MegaManufacture Inc,1,1967
824305,Mechanical Keyboard Plus,Electronics,Seoul,L,4.44,89.99,37.43,SKU-14734,EcoSource LLC,No,1585
598357,SSD 1TB Lite,Electronics,Ho Chi Minh City,N/A,7.41,199.99,84.97,SKU-83679,PrimeMaterials GmbH,1,1662
821846,,Electronics,Ho Chi Minh City,N/A,4.89,149.99,68.15,SKU-62229,QualityGoods Corp,1,196
725173,Business Strategy Guide Premium,Books,Istanbul,One Size,1.05,39.99,18.28,SKU-79678,PrimeMaterials GmbH,No,441
262520,Wool Blazer Max,Apparel,Mexico City,N/A,0.85,199.99,66.53,SKU-74580,EcoSource LLC,1,14
489439,Stainless Steel Pan Plus,Home & Garden,Los Angeles,L,3.36,149.99,48.51,SKU-44987,EcoSource LLC,1,1145
908239,Science Kit Pro,Toys & Games,Detroit,S,2.11,89.99,28.97,SKU-47918,TechParts Asia,0,1583
193826,Hair Mask Pro,Beauty,Shenzhen,11,3.58,74.99,18.39,SKU-22138,QualityGoods Corp,1,625
360804,"Tablet 10"" Plus",Electronics,Shanghai,N/A,1.0,499.99,257.03,SKU-26607,MegaManufacture Inc,No,5
265358,Play-Doh Set Pro,Toys & Games,Berlin,M,1.69,19.99,6.27,SKU-35028,PrimeMaterials GmbH,1,515
624203,Wireless Headphones Pro,Electronics,Chicago,L,5.01,99.99,51.16,SKU-55045,FastShip Ltd,0,1302
195841,4K Smart TV Lite,Electronics,,M,5.91,124.99,51.02,SKU-98294,QualityGoods Corp,1,684
819265,Wireless Headphones Lite,Electronics,Bangalore,M,6.16,39.99,20.08,SKU-86897,QualityGoods Corp,0,832
748696,USB-C Hub Mini,Electronics,Tokyo,M,6.23,99.99,49.45,SKU-86354,TechParts Asia,1,1079
454861,Board Game Classic Mini,Toys & Games,Seoul,XXL,0.98,14.99,5.85,SKU-81586,QualityGoods Corp,1,958
896456,4K Smart TV Premium,Electronics,Ho Chi Minh City,M,1.96,9.99,5.02,SKU-87244,PrimeMaterials GmbH,1,1038
755498,Oxford Shirt Elite,Apparel,Chicago,N/A,2.18,34.99,9.61,SKU-66887,TechParts Asia,1,1411
162969,Poetry Collection Basic,Books,Shanghai,XL,4.95,499.99,216.72,SKU-95957,ValueChain Partners,1,90
162678,Cotton Bath Towel Premium,Home & Garden,Guangzhou,XL,4.38,34.99,12.92,SKU-32719,PrimeMaterials GmbH,0,716
472787,,Apparel,Los Angeles,,3.2,124.99,41.76,SKU-51676,ValueChain Partners,1,1782
775885,Indoor Plant Pot Lite,Home & Garden,Chennai,S,4.32,24.99,8.72,SKU-83572,QUALITYGOODS CORP,1,1517
261395,Jump Rope Pro,Sports,Seoul,M,3.01,149.99,58.44,SKU-62054,ValueChain Partners,1,238
835395,Slim Fit Jeans Standard,Apparel,Los Angeles,M,1.91,249.99,80.09,SKU-88210,PrimeMaterials GmbH,1,1895
662407,Leather Belt Plus,Apparel,,M,0.95,14.99,4.19,SKU-29722,ValueChain Partners,TRUE,1951
929912,Gaming Mouse Standard,Electronics,Ho Chi Minh City,XL,4.97,59.99,29.59,SKU-62319,EcoSource LLC,1,520
212608,Cotton Bath Towel Mini,Home & Garden,Detroit,XL,1.05,124.99,40.94,SKU-42310,Global Supply Co.,Yes,1764
231939,Eye Cream Premium,Beauty,Shenzhen,XL,2.15,149.99,32.36,SKU-51109,QualityGoods Corp,1,1240
611540,Memory Foam Pillow Standard,Home & Garden,Seoul,XL,4.15,149.99,53.31,SKU-66477,PrimeMaterials GmbH,1,184
343977,Nail Polish Set Ultra,Beauty,Guangzhou,M,0.73,29.99,8.25,SKU-13270,TechParts Asia,No,194
432125,Bluetooth Speaker Elite,Electronics,Chennai,M,1.69,14.99,7.13,SKU-14586,EcoSource LLC,1,1062
685472,LED Desk Lamp Lite,Home & Garden,Shenzhen,M,1.2,29.99,12.04,SKU-60184,EcoSource LLC,Yes,1063
926867,Wireless Headphones Basic,Electronics,Los Angeles,XS,3.59,34.99,14.05,SKU-94955,MegaManufacture Inc,1,15
775960,Puffer Jacket Standard,Apparel,Chennai,N/A,1.33,14.99,4.29,SKU-34521,QualityGoods Corp,TRUE,1104
893454,4K Smart TV Ultra,Electronics,Berlin,XS,4.66,9.99,4.33,SKU-53873,megamanufacture inc,1,1626
464189,Gym Gloves Elite,Sports,Shenzhen,XL,1.58,249.99,86.74,SKU-97229,Global Supply Co.,1,1673
944654,Protein Bar Max,Grocery,Shenzhen,One Size,2.11,59.99,31.06,SKU-55329,FastShip Ltd,1,692
560030,Graphic Tee Mini,Apparel,Ho Chi Minh City,,1.46,149.99,38.64,SKU-18245,PrimeMaterials GmbH,Yes,64
868804,Cast Iron Skillet Premium,Home & Garden,Seoul,XXL,4.9,59.99,20.42,SKU-57999,QualityGoods Corp,1,1138
302338,Bluetooth Speaker Plus,Electronics,Tokyo,L,6.08,29.99,14.89,SKU-21454,FastShip Ltd,1,1585
122390,Foam Roller Standard,Sports,Mexico City,M,3.74,199.99,85.03,SKU-73251,FastShip Ltd,0,284
822730,BLUSH PALETTE PLUS,Beauty,Chennai,L,3.53,74.99,18.45,SKU-86988,TechParts Asia,FALSE,145
496119,Wool Blazer Pro,Apparel,Guangzhou,M,2.5,199.99,55.75,SKU-68554,MegaManufacture Inc,Yes,1715
475565,Business Strategy Guide Elite,Books,Seoul,M,1.27,299.99,102.56,SKU-57609,PrimeMaterials GmbH,1,1439
859587,Cast Iron Skillet Standard,Home & Garden,Bangalore,N/A,2.6,19.99,6.32,SKU-19903,TechParts Asia,1,1898
241276,Webcam HD Basic,Electronics,Ho Chi Minh City,L,1.66,49.99,21.73,SKU-86681,PrimeMaterials GmbH,1,1696
362874,,Electronics,Ho Chi Minh City,L,2.55,24.99,10.81,SKU-36313,PrimeMaterials GmbH,1,1402
141406,Garden Hose Lite,Home & Garden,Warsaw,M,0.5,89.99,29.22,SKU-72209,FastShip Ltd,1,1493
608876,Microfiber Cloth Set Pro,Automotive,Bangalore,XXL,5.02,499.99,287.28,SKU-78286,Global Supply Co.,FALSE,1898
840951,Indoor Plant Pot Elite,Home & Garden,HO CHI MINH CITY,XL,1.71,149.99,51.67,SKU-42828,FastShip Ltd,TRUE,266
558752,Nail Polish Set Basic,Beauty,Seoul,XL,0.84,399.99,93.03,SKU-87065,FastShip Ltd,0,1636
686179,4K Smart TV Mini,Electronics,Berlin,L,6.89,14.99,6.56,SKU-53853,MegaManufacture Inc,0,1436
409030,Cycling Helmet Elite,Sports,Berlin,L,0.96,59.99,22.41,SKU-38557,FastShip Ltd,1,659
669097,Running Shoes Standard,Sports,SHANGHAI,L,2.03,74.99,28.67,SKU-18770,,FALSE,1685
830897,Microfiber Cloth Set Max,Automotive,Detroit,7,2.51,124.99,55.48,SKU-32630,Global Supply Co.,1,735
613898,Air Purifier Premium,Home & Garden,Berlin,XL,4.1,499.99,148.79,SKU-69551,EcoSource LLC,1,1009
298994,Foam Roller Mini,Sports,Ho Chi Minh City,XXL,2.44,24.99,9.97,SKU-35937,QualityGoods Corp,No,1735
694229,Oxford Shirt Mini,Apparel,Bangalore,XXL,0.99,249.99,74.75,SKU-45011,QualityGoods Corp,1,981
295692,Titanium Watch Band Pro,Jewelry,Mexico City,L,1.43,99.99,17.94,SKU-42922,PrimeMaterials GmbH,1,398
670027,Gaming Mouse Plus,Electronics,Tokyo,,2.01,249.99,123.72,SKU-53808,MegaManufacture Inc,1,290
464552,Running Shorts Premium,Apparel,Chicago,M,1.89,299.99,81.68,SKU-79462,EcoSource LLC,1,79
439403,Board Game Classic Premium,Toys & Games,Istanbul,M,1.81,249.99,94.59,SKU-94720,EcoSource LLC,1,371
867979,Coconut Water Plus,Grocery,Shanghai,10,2.39,39.99,21.76,SKU-12607,Global Supply Co.,TRUE,1643
591147,USB-C Hub Plus,Electronics,Shanghai,XL,6.41,14.99,6.3,SKU-97692,EcoSource LLC,TRUE,1500
388698,Spice Rack Plus,Home & Garden,Tokyo,M,0.25,59.99,19.55,SKU-18668,QualityGoods Corp,1,1185
971733,Webcam HD Ultra,Electronics,Istanbul,L,4.16,99.99,41.35,SKU-91842,,1,1171
727761,4K Smart TV Plus,Electronics,Shanghai,XL,5.1,124.99,63.88,SKU-74554,Global Supply Co.,1,1528
681456,Protein Bar Premium,Grocery,Bangalore,N/A,1.43,149.99,83.61,SKU-65457,EcoSource LLC,0,1011
268132,Stuffed Animal Ultra,Toys & Games,Chicago,M,1.84,99.99,34.84,SKU-30906,EcoSource LLC,No,1228
172222,Car Vacuum Basic,Automotive,Chicago,XXL,9.5,19.99,10.7,SKU-24679,PrimeMaterials GmbH,1,823
656937,Air Purifier Premium,Home & Garden,Guangzhou,M,4.82,249.99,82.75,SKU-35868,PrimeMaterials GmbH,1,1842
262555,Air Purifier Max,Home & Garden,Warsaw,XL,0.17,399.99,119.49,SKU-45237,TECHPARTS ASIA,0,972
571213,Indoor Plant Pot Plus,Home & Garden,Shanghai,N/A,3.44,19.99,7.55,SKU-64640,EcoSource LLC,1,1886
410035,Protein Shaker Plus,Sports,Detroit,N/A,4.41,59.99,22.44,SKU-21688,FastShip Ltd,1,1620
959222,Beanie Hat Mini,Apparel,Warsaw,XS,0.22,199.99,66.71,SKU-61997,Global Supply Co.,Yes,49
376141,Tire Pressure Gauge Basic,Automotive,Seoul,L,3.25,49.99,24.93,SKU-46337,EcoSource LLC,TRUE,1437
667915,Dumbbell Set Standard,Sports,Shanghai,L,4.99,74.99,31.12,SKU-99554,MEGAMANUFACTURE INC,1,120
484945,Mechanical Keyboard Elite,Electronics,Tokyo,L,6.6,19.99,10.21,SKU-59375,TechParts Asia,1,1007
576136,Nail Polish Set Standard,Beauty,Guangzhou,,2.13,29.99,8.33,SKU-20085,ValueChain Partners,1,1688
100754,Running Shoes Standard,Sports,Bangalore,L,4.38,34.99,15.22,SKU-51922,Global Supply Co.,1,1885
913608,Cast Iron Skillet Lite,Home & Garden,Detroit,XXL,2.82,149.99,52.98,SKU-29490,ValueChain Partners,No,457
769018,Dash Cam Basic,Automotive,Shanghai,XL,7.23,499.99,225.19,SKU-66561,PrimeMaterials GmbH,TRUE,1222
630535,Running Shorts Elite,Apparel,Chennai,N/A,2.98,399.99,132.27,SKU-53959,MegaManufacture Inc,No,225
497455,Wireless Headphones Mini,Electronics,Seoul,S,0.99,39.99,15.8,SKU-42540,FastShip Ltd,0,1283
869295,Puffer Jacket Pro,Apparel,Istanbul,L,1.14,24.99,8.37,SKU-29813,MegaManufacture Inc,TRUE,1598
294546,Beanie Hat Standard,Apparel,Berlin,S,0.49,19.99,6.48,SKU-28499,TechParts Asia,1,277
119629,Wireless Headphones Max,Electronics,Shanghai,N/A,1.6,124.99,61.37,SKU-26712,EcoSource LLC,0,1848
749838,Smart Watch Ultra,Electronics,Chennai,6,6.43,24.99,10.83,SKU-98492,Global Supply Co.,1,988
998450,,Grocery,Chicago,XL,0.49,59.99,31.51,SKU-44302,FastShip Ltd,1,1717
481760,USB-C Hub Max,Electronics,Guangzhou,L,2.47,34.99,16.82,SKU-68936,PrimeMaterials GmbH,No,3
913712,Stainless Steel Pan Premium,Home & Garden,Chicago,S,4.29,89.99,36.01,SKU-15128,MegaManufacture Inc,TRUE,1216
750324,Wireless Headphones Mini,Electronics,Tokyo,M,4.88,59.99,29.9,SKU-98671,FastShip Ltd,1,1790
350385,,Toys & Games,BERLIN,L,2.91,59.99,23.15,SKU-76854,MegaManufacture Inc,TRUE,1327
436272,Card Game Ultra,Toys & Games,Tokyo,One Size,2.5,499.99,181.94,SKU-22423,PrimeMaterials GmbH,1,918
856027,Car Vacuum Pro,Automotive,Berlin,S,3.2,9.99,4.42,SKU-10316,ValueChain Partners,Yes,150
166418,Remote Control Car Max,Toys & Games,Istanbul,L,2.43,24.99,9.7,SKU-24052,FASTSHIP LTD,1,5
790266,"Tablet 10"" Lite",Electronics,Tokyo,,4.14,9.99,4.12,SKU-45359,EcoSource LLC,1,1906
665136,Bluetooth Speaker Pro,Electronics,Mexico City,XS,4.99,124.99,52.27,SKU-79209,TechParts Asia,1,1476
958835,Puffer Jacket Mini,Apparel,Chennai,XL,0.5,249.99,80.75,SKU-24174,QualityGoods Corp,1,1983
506313,Jump Rope Ultra,Sports,Istanbul,XS,3.57,99.99,42.6,SKU-31996,FastShip Ltd,TRUE,1238
299092,Dark Chocolate Bar Lite,Grocery,Detroit,,1.12,9.99,5.23,SKU-86396,TechParts Asia,Yes,1765
649526,Yoga Pants Plus,Apparel,Mexico City,N/A,2.84,199.99,55.53,SKU-68029,ValueChain Partners,No,1350
816412,Garden Hose Mini,Home & Garden,Los Angeles,One Size,1.15,29.99,11.5,SKU-19476,Global Supply Co.,1,1668
621718,Resistance Bands Elite,Sports,Shenzhen,M,2.74,9.99,4.53,SKU-90664,FastShip Ltd,1,1952
902930,Motor Oil 5W-30 Elite,Automotive,Mexico City,XS,10.96,299.99,139.48,SKU-83186,PrimeMaterials GmbH,1,921
678255,USB-C Hub Standard,Electronics,,XXL,6.49,49.99,24.25,SKU-80155,QualityGoods Corp,Yes,954
261618,Mechanical Keyboard Lite,Electronics,Guangzhou,XXL,4.53,49.99,22.53,SKU-45713,PrimeMaterials GmbH,1,84
742818,Fitness Tracker Pro,Sports,Istanbul,XXL,0.64,199.99,77.12,SKU-15709,PrimeMaterials GmbH,0,417
396882,Motor Oil 5W-30 Premium,Automotive,Bangalore,XL,1.39,99.99,55.97,SKU-82817,FastShip Ltd,0,153
438270,Hair Mask Max,Beauty,Los Angeles,XL,0.58,249.99,63.4,SKU-88786,PrimeMaterials GmbH,1,713
529711,Air Purifier Premium,Home & Garden,Bangalore,S,1.29,399.99,148.05,SKU-96284,Global Supply Co.,Yes,705
772036,Beanie Hat Ultra,Apparel,Los Angeles,,1.39,19.99,6.16,SKU-42908,TechParts Asia,1,1555
437666,Gym Gloves Elite,Sports,Guangzhou,XL,1.3,24.99,10.43,SKU-42277,ValueChain Partners,1,1293
215830,SSD 1TB Premium,Electronics,Bangalore,XL,7.27,199.99,90.46,SKU-68646,EcoSource LLC,1,1269
200932,LED Desk Lamp Premium,Home & Garden,Istanbul,XXL,3.7,149.99,53.02,SKU-49589,FastShip Ltd,1,372
648615,Protein Shaker Ultra,Sports,Bangalore,N/A,4.11,9.99,4.42,SKU-82588,QualityGoods Corp,1,1094
790897,Eye Cream Max,Beauty,Istanbul,L,1.7,299.99,70.56,SKU-97297,Global Supply Co.,Yes,1225
169918,USB-C Hub Lite,Electronics,Detroit,M,2.33,299.99,144.57,SKU-94919,TechParts Asia,1,1374
145903,Air Purifier Plus,Home & Garden,Shenzhen,XXL,4.24,399.99,130.28,SKU-25648,EcoSource LLC,1,903
975763,Puffer Jacket Ultra,Apparel,Detroit,XL,3.16,9.99,2.61,SKU-27794,EcoSource LLC,1,57
236078,Facial Cleanser Lite,Beauty,Chennai,L,1.54,14.99,4.2,SKU-62671,MegaManufacture Inc,1,768
287316,Cast Iron Skillet Lite,Home & Garden,Mexico City,M,3.6,249.99,85.15,SKU-77544,TechParts Asia,Yes,220
132792,SSD 1TB Elite,Electronics,Shenzhen,L,6.4,149.99,71.2,SKU-24413,QualityGoods Corp,1,1182
311895,YOGA PANTS ULTRA,Apparel,Guangzhou,M,2.97,399.99,129.28,SKU-73901,PrimeMaterials GmbH,1,1671
212255,Car Phone Mount Elite,Automotive,Guangzhou,XL,10.45,59.99,32.67,SKU-88836,FastShip Ltd,1,1231
608947,Leather Belt Mini,Apparel,Warsaw,N/A,1.58,149.99,41.3,SKU-42733,TechParts Asia,1,237
300924,Indoor Plant Pot Max,Home & Garden,Shenzhen,XXL,4.66,124.99,45.79,SKU-11086,GLOBAL SUPPLY CO.,0,850
