"product_id","product_name","product_category","manufacturing_city","size","weight_kg","retail_price","cost_price","sku","supplier","active","quantity"
"430310","Unknown","Beauty","Warsaw","N/A","4.59","59.99","16.42","SKU-21795","EcoSource LLC",1,641
"491435","Unknown","Electronics","Tokyo","XXL","0.85","149.99","71.46","SKU-26824","Global Supply Co.",1,327
"794083","Setting Spray Standard","Beauty","Berlin","One Size","3.9","149.99","34.84","SKU-62363","MegaManufacture Inc",1,1683
"447655","Mechanical Keyboard Elite","Electronics","Tokyo","L","1.6","19.99","7.91","SKU-42975","Unknown",1,979
"690341","USB-C Hub Standard","Electronics","Berlin","XXL","2.86","89.99","42.33","SKU-77146","FastShip Ltd",1,1426
"145814","Floral Sundress Ultra","Apparel","Guangzhou","8","2.13","499.99","137.34","SKU-43712","FastShip Ltd",1,1156
"726121","Cycling Helmet Max","Sports","Tokyo","M","2.21","9.99","3.58","SKU-86747","ValueChain Partners","",1836
"617033","Unknown","Apparel","Unknown","L","0.27","19.99","6.81","SKU-64494","FastShip Ltd",1,443
"824305","Mechanical Keyboard Plus","Electronics","Seoul","L","4.44","89.99","37.43","SKU-14734","EcoSource LLC","",1585
"477214","Wool Blazer Basic","Apparel","Warsaw","S","2.78","34.99","9.18","SKU-56709","PrimeMaterials GmbH",1,1628
"975763","Puffer Jacket Ultra","Apparel","Detroit","XL","3.16","9.99","2.61","SKU-27794","EcoSource LLC",1,57
"859246","Unknown","Apparel","Los Angeles","M","2.94","399.99","125.04","SKU-64221","ECOSOURCE LLC",1,201
"423331","Eye Cream Standard","Beauty","Shenzhen","S","3.7","199.99","53.36","SKU-43736","TECHPARTS ASIA",1,1599
"101206","Tablet 10"" Ultra","Electronics","Berlin","L","7.61","34.99","16.21","SKU-51839","EcoSource LLC",1,438
"828038","Graphic Tee Pro","Apparel","Chicago","M","2.98","49.99","13.45","SKU-40112","MegaManufacture Inc",1,1708
"152046","4K Smart TV Basic","Electronics","Tokyo","S","7.43","34.99","17.39","SKU-61263","EcoSource LLC",1,1078
"116078","Jump Rope Standard","Sports","Detroit","XS","0.54","124.99","57.36","SKU-37899","MegaManufacture Inc",1,1048
"329659","Science Kit Basic","Toys & Games","Chennai","6","3.54","124.99","37.28","SKU-83038","PrimeMaterials GmbH",1,728
"265271","Steering Wheel Cover Lite","Automotive","Tokyo","L","10.94","19.99","9.25","SKU-56090","FASTSHIP LTD",1,597
"119651","Garden Hose Elite","Home & Garden","Guangzhou","XL","3.68","9.99","3.74","SKU-52132","FastShip Ltd",1,57
"672949","Matte Lipstick Plus","Beauty","Mexico City","XS","4.63","499.99","134.49","SKU-58721","MegaManufacture Inc",1,1967
"695225","Foam Roller Mini","Sports","Shenzhen","M","3.92","99.99","44.81","SKU-37758","MegaManufacture Inc",1,1103
"399449","Science Kit Plus","Toys & Games","Seoul","L","3.96","299.99","98.78","SKU-99448","PrimeMaterials GmbH",1,1455
"826353","Yoga Pants Mini","Apparel","Tokyo","Unknown","4.63","24.99","7.28","SKU-17498","QualityGoods Corp",1,56
"754644","Slim Fit Jeans Ultra","Apparel","Warsaw","S","1.8","19.99","6.13","SKU-39862","QualityGoods Corp",1,142
"642081","Leather Belt Pro","Apparel","Los Angeles","XL","1.02","39.99","10.31","SKU-40181","TechParts Asia","",153
"469038","Yoga Mat Mini","Sports","Ho Chi Minh City","XL","2.85","29.99","13.23","SKU-68744","Unknown",1,929
"228479","Nail Polish Set Premium","Beauty","Mexico City","XL","1.55","34.99","7.45","SKU-55876","MegaManufacture Inc",1,64
"736408","USB-C Hub Elite","Electronics","Mexico City","XL","3.43","29.99","13.73","SKU-21935","EcoSource LLC",1,300
"692862","Oxford Shirt Elite","Apparel","Chennai","6","3.42","19.99","6.3","SKU-31718","TechParts Asia",1,1593
"261760","Water Guns Elite","Toys & Games","Bangalore","XS","0.42","34.99","12.9","SKU-68955","TechParts Asia",1,1285
"543588","Running Shorts Standard","Apparel","Berlin","L","3.24","59.99","17.42","SKU-76489","PrimeMaterials GmbH","",697
"573489","Oxford Shirt Ultra","Apparel","Guangzhou","M","3.25","29.99","9.55","SKU-76182","EcoSource LLC",1,171
"587853","Organic Coffee Beans Premium","Grocery","Seoul","XS","2.05","124.99","85.92","SKU-25406","PrimeMaterials GmbH","",61
"735022","Graphic Tee Plus","Apparel","Chennai","8","2.88","99.99","30.48","SKU-77010","QualityGoods Corp",1,1092
"621691","Running Shoes Lite","Sports","Berlin","7","3.05","124.99","47.69","SKU-37929","MegaManufacture Inc",1,655
"615827","Board Game Classic Lite","Toys & Games","Warsaw","N/A","2.32","29.99","9.76","SKU-55900","MegaManufacture Inc",1,1994
"568349","USB-C Hub Plus","Electronics","Istanbul","XXL","7.5","29.99","14.82","SKU-91653","QualityGoods Corp","",1195
"996114","Crystal Headband Lite","Jewelry","Unknown","XL","2.67","124.99","27.28","SKU-25790","QualityGoods Corp",1,640
"256911","SSD 1TB Standard","Electronics","Istanbul","8","6.53","49.99","19.23","SKU-13059","QualityGoods Corp",1,1941
"827851","Garden Hose Ultra","Home & Garden","Berlin","L","0.24","149.99","47.01","SKU-11459","Global Supply Co.",1,817
"476556","Jump Rope Mini","Sports","Bangalore","XL","0.38","99.99","37.72","SKU-65533","EcoSource LLC",1,825
"896290","Indoor Plant Pot Mini","Home & Garden","Los Angeles","L","1.37","74.99","29.37","SKU-73979","Global Supply Co.",1,1514
"947975","Air Purifier Mini","Home & Garden","Los Angeles","M","2.2","19.99","6.45","SKU-80572","PrimeMaterials GmbH",1,511
"548081","ACTION FIGURE ULTRA","Toys & Games","Tokyo","XXL","3.0","124.99","38.78","SKU-65141","PrimeMaterials GmbH",1,1277
"495397","Dash Cam Premium","Automotive","Warsaw","XXL","10.25","199.99","114.82","SKU-42954","Unknown",1,415
"495533","Spice Rack Pro","Home & Garden","Detroit","XL","1.08","249.99","94.71","SKU-44543","FastShip Ltd","",194
"300281","Olive Oil Extra Virgin Mini","Grocery","Berlin","N/A","1.29","199.99","108.22","SKU-54468","PrimeMaterials GmbH",1,706
"299212","Honey Raw Pro","Grocery","Warsaw","M","1.9","249.99","152.39","SKU-31634","QualityGoods Corp","",477
"515182","Eyebrow Pencil Standard","Beauty","Shenzhen","L","0.38","399.99","94.22","SKU-68156","Global Supply Co.",1,1328
"286906","Eye Cream Mini","Beauty","Bangalore","10","4.48","24.99","6.51","SKU-87046","TechParts Asia",1,141
"143802","Blush Palette Ultra","Beauty","Tokyo","XS","1.03","74.99","21.54","SKU-71885","QualityGoods Corp",1,949
"957091","Car Vacuum Pro","Automotive","Guangzhou","S","11.5","39.99","22.34","SKU-64959","TechParts Asia",1,768
"348273","Dash Cam Mini","Automotive","Unknown","L","7.11","99.99","55.74","SKU-27096","ValueChain Partners",1,530
"418667","Pearl Necklace Elite","Jewelry","Berlin","N/A","0.45","14.99","3.08","SKU-49775","QualityGoods Corp","",815
"528231","Slim Fit Jeans Premium","Apparel","Detroit","XS","4.54","99.99","29.29","SKU-75772","Global Supply Co.",1,734
"276795","Microfiber Cloth Set Basic","Automotive","Mexico City","XL","4.78","199.99","100.29","SKU-86543","FastShip Ltd",1,1003
"453907","GPS Navigator Pro","Automotive","Bangalore","M","10.44","74.99","33.11","SKU-42072","MegaManufacture Inc",1,346
"788784","Foam Roller Mini","Sports","Guangzhou","XXL","0.88","74.99","26.09","SKU-76285","FastShip Ltd",1,1859
"925551","Running Shoes Plus","Sports","Guangzhou","S","1.97","49.99","18.6","SKU-72686","FastShip Ltd",1,1266
"500099","Running Shorts Ultra","Apparel","Bangalore","Unknown","2.12","19.99","5.32","SKU-26841","Unknown",1,314
"724540","Cotton Bath Towel Max","Home & Garden","Istanbul","S","3.83","399.99","127.86","SKU-84274","ValueChain Partners",1,495
"566843","Bluetooth Speaker Plus","Electronics","Tokyo","S","7.19","39.99","16.48","SKU-67860","ValueChain Partners","",73
"162241","Cotton Bath Towel Lite","Home & Garden","Bangalore","XL","3.13","9.99","4.0","SKU-44808","QualityGoods Corp",1,459
"169403","Wool Blazer Elite","Apparel","Shanghai","9","0.6","74.99","20.62","SKU-10603","FastShip Ltd",1,1742
"516760","Oxford Shirt Plus","Apparel","Istanbul","12","3.35","29.99","8.71","SKU-22358","QualityGoods Corp",1,1805
"490084","Gold Hoop Earrings Premium","Jewelry","Chennai","XXL","2.11","34.99","6.47","SKU-68727","ValueChain Partners",1,46
"769987","Green Tea Pack Mini","Grocery","Los Angeles","XXL","2.26","49.99","29.16","SKU-74900","FastShip Ltd",1,1663
"895034","4K Smart TV Basic","Electronics","Guangzhou","M","3.82","59.99","30.37","SKU-60945","MegaManufacture Inc",1,566
"916558","Bluetooth Speaker Standard","Electronics","Shenzhen","N/A","6.79","14.99","6.8","SKU-35850","PrimeMaterials GmbH",1,1001
"878586","LED Desk Lamp Basic","Home & Garden","Unknown","L","4.89","124.99","45.26","SKU-47623","TechParts Asia",1,332
"612756","Steering Wheel Cover Standard","Automotive","Ho Chi Minh City","S","11.2","59.99","33.34","SKU-43902","Global Supply Co.",1,1826
"881177","Running Shorts Plus","Apparel","Shenzhen","L","4.15","89.99","27.19","SKU-54960","ValueChain Partners","",1267
"498138","Yoga Mat Plus","Sports","Warsaw","M","4.59","89.99","36.75","SKU-87533","ValueChain Partners",1,1056
"850981","Bluetooth Speaker Plus","Electronics","Chicago","XL","4.6","59.99","27.37","SKU-13927","Global Supply Co.",1,1836
"589368","Foam Roller Basic","Sports","Warsaw","L","3.92","14.99","5.88","SKU-33689","FastShip Ltd",1,954
"296481","Dark Chocolate Bar Elite","Grocery","Istanbul","L","0.26","34.99","20.76","SKU-72850","MegaManufacture Inc",1,1178
"117072","Gaming Mouse Lite","Electronics","Los Angeles","L","4.85","19.99","9.67","SKU-50540","TechParts Asia","",1724
"809176","Throw Blanket Mini","Home & Garden","Mexico City","XL","4.64","299.99","92.97","SKU-44359","PRIMEMATERIALS GMBH",1,21
"785672","Graphic Tee Ultra","Apparel","Chicago","M","0.49","59.99","20.32","SKU-70646","FastShip Ltd",1,1513
"340820","Dark Chocolate Bar Elite","Grocery","Warsaw","Unknown","0.62","9.99","6.05","SKU-44182","ValueChain Partners",1,1069
"859767","Organic Coffee Beans Pro","Grocery","Detroit","M","1.36","249.99","140.73","SKU-12106","PrimeMaterials GmbH",1,1671
"853252","Resistance Bands Premium","Sports","Shanghai","N/A","3.54","249.99","85.64","SKU-66659","EcoSource LLC",1,1448
"246802","Hair Mask Basic","Beauty","Detroit","XS","3.08","34.99","7.54","SKU-79529","ValueChain Partners",1,1461
"678866","Foam Roller Ultra","Sports","Ho Chi Minh City","L","1.33","149.99","60.39","SKU-36763","MegaManufacture Inc",1,306
"424308","Car Vacuum Mini","Automotive","Berlin","6","0.78","74.99","42.87","SKU-49758","PrimeMaterials GmbH","",1381
"381433","USB-C Hub Premium","Electronics","Tokyo","M","4.73","34.99","15.4","SKU-28897","Unknown",1,1859
"774558","Slim Fit Jeans Mini","Apparel","Detroit","L","4.93","499.99","144.41","SKU-26302","Global Supply Co.",1,1552
"454366","Yoga Pants Premium","Apparel","Shanghai","L","1.04","29.99","7.86","SKU-11178","EcoSource LLC",1,1001
"927251","Yoga Pants Pro","Apparel","Chennai","XL","1.97","9.99","3.13","SKU-58756","PrimeMaterials GmbH",1,1441
"338564","Bluetooth Speaker Standard","Electronics","Detroit","XL","3.59","14.99","6.28","SKU-96517","QualityGoods Corp","",1910
"446747","Protein Bar Premium","Grocery","Mexico City","XL","2.33","149.99","99.9","SKU-20461","TechParts Asia","",1661
"416423","Mechanical Keyboard Standard","Electronics","Seoul","S","6.29","74.99","29.82","SKU-19777","EcoSource LLC","",153
"792984","Graphic Tee Max","Apparel","Mexico City","L","0.22","49.99","15.18","SKU-36646","PrimeMaterials GmbH",1,861
"591989","Gym Gloves Elite","Sports","Los Angeles","S","3.09","199.99","86.37","SKU-12624","MegaManufacture Inc",1,1551
"947903","Jump Starter Ultra","Automotive","Chicago","Unknown","4.07","9.99","4.56","SKU-18823","MegaManufacture Inc",1,1460
"592025","Almond Butter Plus","Grocery","Detroit","N/A","0.98","14.99","8.93","SKU-30043","ValueChain Partners","",135
"818894","Car Air Freshener Basic","Automotive","Seoul","L","1.16","299.99","145.65","SKU-59197","QualityGoods Corp","",459
"106814","Water Guns Ultra","Toys & Games","Seoul","XXL","4.16","19.99","7.48","SKU-86680","Global Supply Co.",1,74
"928580","Graphic Tee Pro","Apparel","Shanghai","M","0.67","9.99","3.42","SKU-57177","QualityGoods Corp","",1945
"100884","Play-Doh Set Ultra","Toys & Games","Detroit","S","4.03","89.99","35.04","SKU-67328","FastShip Ltd",1,1560
"398761","Hair Mask Basic","Beauty","Berlin","M","0.87","19.99","5.64","SKU-94594","FastShip Ltd",1,344
"879746","Science Kit Elite","Toys & Games","Shanghai","M","0.87","299.99","102.53","SKU-26706","fastship ltd",1,408
"368214","Facial Cleanser Ultra","Beauty","Guangzhou","XL","3.48","99.99","28.22","SKU-73102","EcoSource LLC",1,43
"140804","Yoga Pants Standard","Apparel","Bangalore","S","2.41","59.99","20.5","SKU-92389","QUALITYGOODS CORP",1,250
"130915","Olive Oil Extra Virgin Max","Grocery","Tokyo","XL","2.0","399.99","255.89","SKU-88138","TechParts Asia",1,1159
"408467","Vitamin C Serum Elite","Beauty","Warsaw","M","2.94","299.99","81.45","SKU-51449","PrimeMaterials GmbH",1,283
"836677","Tablet 10"" Ultra","Electronics","Bangalore","XS","7.81","49.99","23.21","SKU-86649","FastShip Ltd",1,362
"803281","Language Workbook Basic","Books","Los Angeles","XXL","2.38","299.99","114.49","SKU-98208","PrimeMaterials GmbH",1,259
"232361","Beanie Hat Pro","Apparel","Berlin","N/A","2.76","34.99","11.46","SKU-93566","MegaManufacture Inc",1,1447
"839485","Stuffed Animal Basic","Toys & Games","Shenzhen","Unknown","1.26","99.99","38.31","SKU-54696","valuechain partners",1,1561
"689849","Leather Belt Pro","Apparel","Shenzhen","M","0.25","34.99","10.25","SKU-68345","QualityGoods Corp","",26
"465746","USB-C Hub Basic","Electronics","Bangalore","XXL","0.93","249.99","101.09","SKU-70283","FastShip Ltd",1,628
"734534","Memory Foam Pillow Basic","Home & Garden","Unknown","L","3.6","49.99","16.46","SKU-44225","MegaManufacture Inc",1,1785
"803055","Motor Oil 5W-30 Premium","Automotive","Los Angeles","Unknown","6.92","29.99","16.87","SKU-20001","TechParts Asia",1,619
"479201","Action Figure Plus","Toys & Games","Chennai","L","0.58","9.99","3.42","SKU-69256","EcoSource LLC",1,337
"347088","Oxford Shirt Ultra","Apparel","Istanbul","XXL","0.54","124.99","42.73","SKU-92016","ValueChain Partners",1,1434
"281833","Beanie Hat Max","Apparel","Berlin","L","1.78","49.99","15.47","SKU-81763","EcoSource LLC",1,1883
"858729","Memory Foam Pillow Ultra","Home & Garden","Chennai","XL","2.56","499.99","186.16","SKU-45559","TechParts Asia",1,1429
"244037","Running Shorts Basic","Apparel","Shanghai","XL","2.98","199.99","67.33","SKU-70567","Global Supply Co.",1,1568
"826155","Spice Rack Max","Home & Garden","Los Angeles","M","2.1","199.99","64.22","SKU-81084","Global Supply Co.",1,1066
"682765","Gym Gloves Lite","Sports","Istanbul","S","2.86","14.99","5.71","SKU-53793","PrimeMaterials GmbH",1,1169
"276556","Organic Coffee Beans Ultra","Grocery","Unknown","12","1.03","19.99","10.52","SKU-35947","FastShip Ltd",1,539
"503951","Mechanical Keyboard Mini","Electronics","Tokyo","8","0.72","249.99","129.33","SKU-42812","FastShip Ltd",1,811
"139211","Spice Rack Lite","Home & Garden","Los Angeles","M","2.32","34.99","14.01","SKU-88680","ValueChain Partners",1,1589
"712879","Graphic Tee Basic","Apparel","Tokyo","XL","1.16","59.99","19.45","SKU-39165","QualityGoods Corp",1,626
"235193","Organic Coffee Beans Plus","Grocery","Mexico City","L","0.32","74.99","39.52","SKU-49486","EcoSource LLC",1,584
"959793","LED Desk Lamp Plus","Home & Garden","Istanbul","XL","1.4","399.99","143.61","SKU-41768","ValueChain Partners","",1631
"335113","Card Game Standard","Toys & Games","Seoul","One Size","0.62","9.99","3.79","SKU-66810","PrimeMaterials GmbH",1,191
"916776","Bluetooth Speaker Max","Electronics","Chennai","6","4.15","59.99","24.71","SKU-58951","QualityGoods Corp",1,1189
"188776","Garden Hose Pro","Home & Garden","Shanghai","L","2.46","9.99","3.61","SKU-10330","TechParts Asia",1,143
"210790","USB-C Hub Max","Electronics","Mexico City","L","0.88","49.99","22.65","SKU-15433","EcoSource LLC","",637
"941792","Oxford Shirt Ultra","Apparel","Shanghai","XL","3.54","99.99","28.46","SKU-61679","Unknown",1,991
"356702","Dark Chocolate Bar Elite","Grocery","Berlin","XL","0.7","149.99","91.57","SKU-68186","QualityGoods Corp",1,876
"305587","Dash Cam Lite","Automotive","Guangzhou","XL","5.5","29.99","16.33","SKU-12783","Global Supply Co.",1,1215
"213844","Science Kit Lite","Toys & Games","Shenzhen","XL","0.96","199.99","75.16","SKU-48024","QualityGoods Corp",1,940
"764873","Oxford Shirt Plus","Apparel","Bangalore","S","2.7","39.99","13.7","SKU-19434","TechParts Asia",1,940
"389688","Protein Bar Plus","Grocery","Seoul","L","2.32","74.99","41.36","SKU-95187","Global Supply Co.","",1919
"440839","Ankle Chain Basic","Jewelry","Bangalore","XL","0.19","249.99","44.91","SKU-28525","QualityGoods Corp",1,775
"838761","Hydrating Moisturizer Elite","Beauty","Istanbul","M","3.7","29.99","7.1","SKU-49355","TechParts Asia",1,1099
"386488","Garden Hose Elite","Home & Garden","Berlin","12","1.36","399.99","154.78","SKU-74370","Global Supply Co.",1,754
"142627","Cast Iron Skillet Premium","Home & Garden","Warsaw","L","2.15","49.99","15.59","SKU-22741","PrimeMaterials GmbH",1,217
"914571","Graphic Tee Basic","Apparel","Los Angeles","XXL","0.71","89.99","30.82","SKU-97091","EcoSource LLC",1,1104
"477496","Hydrating Moisturizer Ultra","Beauty","Shanghai","M","3.3","249.99","55.64","SKU-61916","QualityGoods Corp",1,624
"783740","Dark Chocolate Bar Premium","Grocery","Istanbul","XL","2.36","399.99","241.53","SKU-24351","Global Supply Co.","",1905
"398313","Action Figure Basic","Toys & Games","Tokyo","Unknown","1.81","19.99","7.18","SKU-12667","FastShip Ltd",1,1234
"493396","Yoga Pants Standard","Apparel","Shenzhen","XL","1.22","199.99","51.85","SKU-34928","QualityGoods Corp",1,741
"124302","Nail Polish Set Pro","Beauty","Seoul","M","4.4","24.99","6.0","SKU-50539","ValueChain Partners","",591
"174316","Gaming Mouse Lite","Electronics","Guangzhou","XL","7.74","299.99","133.99","SKU-38394","EcoSource LLC",1,827
"665158","Dumbbell Set Plus","Sports","Seoul","M","2.41","124.99","44.45","SKU-89292","PrimeMaterials GmbH",1,876
"812565","Wool Blazer Mini","Apparel","Seoul","L","4.76","249.99","71.78","SKU-67781","ValueChain Partners",1,984
"803724","Business Strategy Guide Premium","Books","Chicago","XS","2.43","49.99","18.99","SKU-90225","QualityGoods Corp",1,1662
"197616","Jump Rope Max","Sports","Chicago","12","0.64","89.99","33.41","SKU-58402","PrimeMaterials GmbH","",843
"642752","Honey Raw Standard","Grocery","Ho Chi Minh City","S","2.48","99.99","67.46","SKU-28896","EcoSource LLC",1,680
"193624","Floral Sundress Max","Apparel","Chicago","L","1.02","499.99","146.62","SKU-62089","PrimeMaterials GmbH","",1082
"258003","Running Shoes Basic","Sports","Detroit","L","2.11","199.99","79.16","SKU-91311","Global Supply Co.",1,1164
"189814","Air Purifier Basic","Home & Garden","Unknown","XS","0.85","29.99","10.96","SKU-10955","PrimeMaterials GmbH",1,1299
"839764","Car Air Freshener Standard","Automotive","Berlin","M","11.5","299.99","134.3","SKU-32374","QualityGoods Corp",1,724
"986982","Protein Shaker Premium","Sports","Shanghai","M","2.78","39.99","14.93","SKU-41110","PrimeMaterials GmbH",1,330
"119989","Crystal Headband Elite","Jewelry","Guangzhou","M","1.48","29.99","5.61","SKU-93907","Unknown",1,375
"225461","Nail Polish Set Elite","Beauty","Bangalore","M","1.63","14.99","3.67","SKU-97240","QualityGoods Corp","",1301
"229144","Garden Hose Elite","Home & Garden","Warsaw","L","4.31","74.99","25.78","SKU-86992","PrimeMaterials GmbH",1,779
"317881","Hair Mask Premium","Beauty","Warsaw","L","1.99","99.99","26.37","SKU-36798","Unknown",1,1420
"166309","Puffer Jacket Lite","Apparel","Bangalore","L","2.59","89.99","23.87","SKU-20181","MegaManufacture Inc",1,195
"468154","tablet 10"" lite","Electronics","Los Angeles","S","0.43","14.99","7.1","SKU-35085","ValueChain Partners",1,1941
"533648","Tablet 10"" Pro","Electronics","Shanghai","M","0.8","14.99","6.03","SKU-52719","TechParts Asia","",122
"183057","Graphic Tee Lite","Apparel","Seoul","L","1.84","124.99","42.91","SKU-48748","TechParts Asia",1,570
"513420","Wool Blazer Basic","Apparel","Istanbul","Unknown","2.33","34.99","8.98","SKU-63575","ValueChain Partners",1,93
"512842","Tablet 10"" Pro","Electronics","Shenzhen","XS","5.29","249.99","116.55","SKU-41500","EcoSource LLC","",958
"497519","Slim Fit Jeans Lite","Apparel","Los Angeles","L","3.95","399.99","122.71","SKU-35808","ValueChain Partners",1,1531
"272529","Leather Belt Plus","Apparel","Los Angeles","XXL","3.71","199.99","68.32","SKU-70890","EcoSource LLC",1,676
"605483","4K Smart TV Ultra","Electronics","Los Angeles","N/A","2.87","89.99","46.04","SKU-47016","EcoSource LLC",1,894
"585517","Webcam HD Lite","Electronics","Detroit","XL","1.06","74.99","33.83","SKU-97586","TechParts Asia","",1339
"745270","Fitness Tracker Standard","Sports","Berlin","Unknown","0.9","89.99","32.19","SKU-28023","TechParts Asia",1,10
"683286","Tablet 10"" Premium","Electronics","Mexico City","L","6.9","299.99","134.42","SKU-74250","Global Supply Co.",1,956
"609253","Air Purifier Standard","Home & Garden","Los Angeles","M","3.07","49.99","18.28","SKU-54635","TechParts Asia",1,679
"969749","Steering Wheel Cover Mini","Automotive","Mexico City","XL","2.4","9.99","4.52","SKU-93731","PrimeMaterials GmbH",1,1016
"674553","Organic Coffee Beans Standard","Grocery","Seoul","L","1.65","59.99","33.25","SKU-95774","TechParts Asia",1,1663
"485397","Granola Mix Ultra","Grocery","Tokyo","L","0.66","124.99","82.62","SKU-97797","MegaManufacture Inc",1,857
"722656","Wireless Headphones Elite","Electronics","Warsaw","XL","6.28","99.99","48.91","SKU-20685","TechParts Asia",1,1746
"789275","Running Shoes Elite","Sports","Unknown","8","1.54","124.99","49.61","SKU-92890","ValueChain Partners","",1151
"838726","Beanie Hat Pro","Apparel","Detroit","M","2.79","14.99","4.09","SKU-51736","PRIMEMATERIALS GMBH",1,598
"184736","Indoor Plant Pot Standard","Home & Garden","Mexico City","M","2.14","34.99","11.1","SKU-21092","ValueChain Partners",1,950
"741674","Running Shoes Lite","Sports","Tokyo","XL","4.95","199.99","78.71","SKU-50714","Unknown",1,167
"979995","Setting Spray Lite","Beauty","Warsaw","L","4.26","29.99","6.7","SKU-81217","FastShip Ltd","",848
"258727","Garden Hose Pro","Home & Garden","Berlin","XXL","2.81","99.99","32.38","SKU-91472","QualityGoods Corp",1,940
"264631","Puffer Jacket Ultra","Apparel","Warsaw","XS","4.59","499.99","128.37","SKU-69278","TechParts Asia",1,380
"660069","Yoga Mat Lite","Sports","Bangalore","M","2.77","99.99","43.33","SKU-14724","EcoSource LLC","",943
"316612","Beanie Hat Basic","Apparel","Shanghai","XXL","3.76","29.99","8.45","SKU-33735","TechParts Asia",1,1643
"179184","Running Shorts Basic","Apparel","Warsaw","XL","4.8","29.99","10.01","SKU-30031","Global Supply Co.",1,899
"838857","Matte Lipstick Elite","Beauty","Ho Chi Minh City","L","3.33","299.99","71.59","SKU-79966","TechParts Asia",1,336
"487158","Webcam HD Mini","Electronics","Guangzhou","L","0.39","124.99","58.69","SKU-92137","QualityGoods Corp",1,642
"141832","4K Smart TV Standard","Electronics","Mexico City","M","1.54","299.99","125.11","SKU-56219","TechParts Asia",1,521
"471496","Bluetooth Speaker Max","Electronics","Shenzhen","L","5.82","24.99","12.52","SKU-97612","FastShip Ltd",1,260
"727320","Car Phone Mount Pro","Automotive","Chicago","S","0.85","14.99","7.28","SKU-63052","QualityGoods Corp",1,1348
"218710","Play-Doh Set Ultra","Toys & Games","Warsaw","One Size","1.14","49.99","20.07","SKU-79253","MegaManufacture Inc",1,592
"124813","Memory Foam Pillow Lite","Home & Garden","Bangalore","XXL","0.71","9.99","3.21","SKU-55428","Global Supply Co.",1,778
"472528","LED Desk Lamp Standard","Home & Garden","Warsaw","XL","3.39","74.99","25.76","SKU-84174","TechParts Asia",1,366
"367747","Water Guns Mini","Toys & Games","Bangalore","L","2.43","124.99","39.55","SKU-37624","ValueChain Partners",1,1529
"913331","Oxford Shirt Standard","Apparel","Detroit","XL","3.38","24.99","6.5","SKU-66617","MegaManufacture Inc",1,1656
"732209","Matte Lipstick Elite","Beauty","Mexico City","M","2.1","399.99","95.29","SKU-40687","PrimeMaterials GmbH",1,223
"294760","Smart Watch Standard","Electronics","Los Angeles","M","0.64","14.99","7.62","SKU-79701","PrimeMaterials GmbH",1,42
"688933","Dumbbell Set Premium","Sports","Los Angeles","10","0.2","34.99","12.38","SKU-98048","EcoSource LLC",1,1651
"888295","Throw Blanket Max","Home & Garden","Guangzhou","M","0.93","14.99","5.54","SKU-73265","TechParts Asia",1,1745
"438756","Poetry Collection Ultra","Books","Istanbul","S","2.48","39.99","16.65","SKU-41425","MegaManufacture Inc",1,1139
"970300","Wool Blazer Plus","Apparel","Los Angeles","M","2.28","14.99","4.64","SKU-77827","FastShip Ltd","",719
"376085","Mechanical Keyboard Plus","Electronics","Chennai","S","4.04","249.99","120.03","SKU-88508","EcoSource LLC",1,167
"743684","Running Shorts Pro","Apparel","Guangzhou","9","0.46","39.99","12.33","SKU-34892","FastShip Ltd",1,1241
"317722","SSD 1TB Pro","Electronics","Chennai","XXL","7.42","99.99","40.46","SKU-20176","PrimeMaterials GmbH",1,225
"510133","MEMORY FOAM PILLOW MINI","Home & Garden","Ho Chi Minh City","L","2.05","34.99","13.76","SKU-56477","QualityGoods Corp",1,186
"827712","Dumbbell Set Ultra","Sports","Los Angeles","XS","2.53","59.99","23.94","SKU-36559","Global Supply Co.",1,1558
"686810","Matte Lipstick Ultra","Beauty","Seoul","XS","3.23","89.99","23.16","SKU-41871","TechParts Asia",1,1457
"518084","Data Science Handbook Plus","Books","Berlin","M","2.88","124.99","52.17","SKU-59799","EcoSource LLC",1,1436
"602073","Floral Sundress Elite","Apparel","Mexico City","N/A","0.95","399.99","102.96","SKU-67588","QualityGoods Corp","",1549
"555052","USB-C Hub Standard","Electronics","Warsaw","N/A","2.4","149.99","64.91","SKU-60555","TechParts Asia","",871
"350229","Car Vacuum Ultra","Automotive","Shenzhen","XL","11.93","124.99","71.04","SKU-58852","EcoSource LLC",1,1629
"874863","Stuffed Animal Plus","Toys & Games","Tokyo","9","0.22","9.99","3.93","SKU-13028","MegaManufacture Inc",1,1540
"878086","Water Guns Mini","Toys & Games","Berlin","M","2.79","399.99","124.65","SKU-47291","PrimeMaterials GmbH",1,1367
"340932","Running Shoes Plus","Sports","Warsaw","XL","3.98","24.99","9.83","SKU-10758","ValueChain Partners",1,171
"533121","Blush Palette Max","Beauty","Chicago","M","1.07","299.99","72.51","SKU-52948","Global Supply Co.",1,28
"516359","Wireless Headphones Pro","Electronics","Detroit","L","7.02","49.99","24.22","SKU-25859","PrimeMaterials GmbH","",1419
"147623","Gaming Mouse Lite","Electronics","Istanbul","S","2.25","149.99","74.81","SKU-33288","QualityGoods Corp",1,1784
"454877","Indoor Plant Pot Plus","Home & Garden","Warsaw","L","0.16","39.99","12.71","SKU-76717","Global Supply Co.",1,516
